0,CombatZoneResize,133,251,508,391,,,,
0,HeartTeleport,320,376,,,,,,
0,SansTorso,shrug,,,,,,,
0,sanshead,LookLeft,,,,,,,
0,sanstext,to be blunt...,,,,,,,
0,sanshead,Closedeyes,,,,,,,
0,sanstext,it makes it kind of      hard to give it my all.,,,,,,,
0,SansTorso,Default,,,,,,,
0,sanshead,Default,,,,,,,

0,HeartTeleport,330,304,,,,,,
0,HeartMode,1,,,,,,,
0,HeartMaxFallSpeed,1500,,,,,,,
0,BoneVRepeat,556,374,10,2,170,8,240,
0,BoneVRepeat,556,239,115,2,170,8,240,
0,BoneVRepeat,676,349,35,2,170,8,240,
0,BoneVRepeat,676,244,85,2,170,8,240,
0,BoneVRepeat,616,254,115,2,170,8,240,1
0,BoneVRepeat,91,374,10,0,170,8,240,
0,BoneVRepeat,91,239,115,0,170,8,240,
0,BoneVRepeat,-29,349,35,0,170,8,240,
0,BoneVRepeat,-29,244,85,0,170,8,240,
0,BoneVRepeat,31,254,115,0,170,8,240,1
4,sound,flash,,,,,,,
0.4,BoneStab,2,108,0,99,,,,
0,BoneStab,0,108,0,99,,,,
0,bonev,242,216,200,0,0,9,,
0,bonev,246,216,200,0,0,9,,
0,bonev,251,216,200,0,0,9,,
0,bonev,256,216,200,0,0,9,,
0,bonev,261,216,200,0,0,9,,
0,bonev,267,216,200,0,0,9,,
0,bonev,272,216,200,0,0,9,,
0,bonev,277,216,200,0,0,9,,
0,bonev,282,216,200,0,0,9,,
0,bonev,287,216,200,0,0,9,,
0,bonev,292,216,200,0,0,9,,
0,bonev,297,216,200,0,0,9,,
0,bonev,302,216,200,0,0,9,,
0,bonev,307,216,200,0,0,9,,
0,bonev,312,216,200,0,0,9,,
0,bonev,317,216,200,0,0,9,,

0,bonev,327,216,200,0,0,9,,
0,bonev,332,216,200,0,0,9,,
0,bonev,337,216,200,0,0,9,,
0,bonev,342,216,200,0,0,9,,
0,bonev,347,216,200,0,0,9,,
0,bonev,352,216,200,0,0,9,,
0,bonev,357,216,200,0,0,9,,
0,bonev,362,216,200,0,0,9,,
0,bonev,367,216,200,0,0,9,,
0,bonev,372,216,200,0,0,9,,
0,bonev,377,216,200,0,0,9,,
0,bonev,382,216,200,0,0,9,,
0,bonev,387,216,200,0,0,9,,
0,bonev,392,216,200,0,0,9,,
0,bonev,397,216,200,0,0,9,,
5.6,EndAttack,,,,,,,,
0.6,SET,Loop,999,,,,,,
0,SUB,Loop,$Loop,1,,,,,
0,BoneH,-120,425,120,0,300,,,
0,BoneH,-120,435,120,0,300,,,
0,BoneH,-120,445,120,0,300,,,
0,BoneH,-120,455,120,0,300,,,
0,BoneH,-120,465,120,0,300,,,
1.8,JMPNZ,61,$Loop,,,,,,
